ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender,Precision
1,1,9,21,Visual,FALSE,0,3.911133,7.609314,2.316467,0.0107559,0.00622673,0.005050718,0.8973999,TRUE,1,FALSE,7.581665,24,Male,0.001812171
1,1,10,22,Visual,TRUE,0,3.744446,7.351135,2.264832,0.0106334,0.007272277,0.006292849,0.7338867,TRUE,1,FALSE,7.324707,24,Male,0.001114579
1,1,11,23,Visual,FALSE,0,3.666626,7.020386,2.02356,0.01138412,0.008510929,0.002517776,0.6478271,TRUE,1,FALSE,6.995239,24,Male,0.000763096
1,2,0,24,Electrotactile,FALSE,6,1.588928,8.341187,2.386841,0.003977957,0.002492714,0.01933762,0.2444458,TRUE,1,FALSE,8.317627,24,Male,0.000535457
1,2,1,25,Electrotactile,TRUE,0,3.888916,7.685364,2.290588,0.02100818,0.01557169,0.005797268,0.8707275,TRUE,1,FALSE,7.659668,24,Male,0.002764339
1,2,2,26,Electrotactile,FALSE,0,3.588867,6.930115,1.760132,0.007623389,0.003809831,0.01427344,0.5739136,TRUE,1,FALSE,6.905457,24,Male,0.001457398
1,2,3,27,Electrotactile,TRUE,0,3.833374,7.597778,2.452332,0.03216051,0.02633889,0.01434513,0.8217773,TRUE,1,FALSE,7.571777,24,Male,0.003872144
1,2,4,28,Electrotactile,FALSE,0,3.733337,7.618408,2.544067,0.02290998,0.0123822,0.005520398,0.7125244,TRUE,1,FALSE,7.592407,24,Male,0.00441456
1,2,5,29,Electrotactile,TRUE,0,3.911133,7.008545,1.769836,0.01634948,0.008485332,0.003724233,0.894104,TRUE,1,FALSE,6.982727,24,Male,0.003006397
1,2,6,30,Electrotactile,FALSE,0,3.800049,7.671814,2.517029,0.02025194,0.01509247,0.006307899,0.7866211,TRUE,1,FALSE,7.645935,24,Male,0.002644073
1,2,7,31,Electrotactile,TRUE,1,1.988892,6.954102,1.789856,0.006950378,0.003539821,0.01787389,-1.021851,TRUE,1,FALSE,6.929443,24,Male,0.001188102
1,2,8,32,Electrotactile,FALSE,0,3.766724,7.897888,2.646179,0.01813322,0.01222644,0.005383629,0.7476196,TRUE,1,FALSE,7.873108,24,Male,0.003258979
1,2,9,33,Electrotactile,FALSE,0,3.56665,7.296082,2.347961,0.01564016,0.01253193,0.00441101,0.5512695,TRUE,1,FALSE,7.269165,24,Male,0.001616449
1,2,10,34,Electrotactile,TRUE,0,3.722229,7.78656,2.742188,0.02653534,0.01568465,0.008313426,0.7105103,TRUE,1,FALSE,7.761536,24,Male,0.005172519
1,2,11,35,Electrotactile,TRUE,0,3.611084,7.229126,2.266418,0.01844655,0.01257842,0.004161455,0.6016235,TRUE,1,FALSE,7.203613,24,Male,0.003585146
1,3,0,36,Both,FALSE,0,6.199951,10.22961,2.663391,0.01084197,0.00849725,0.003019639,3.191284,TRUE,1,FALSE,10.20587,24,Male,0.001030867
1,3,1,37,Both,TRUE,0,3.588867,6.918823,1.978821,0.01552358,0.01238955,0.003575383,0.569458,TRUE,1,FALSE,6.894165,24,Male,0.00147924
1,3,2,38,Both,FALSE,0,3.755554,6.785706,1.647095,0.01236095,0.007732562,0.003919925,0.739624,TRUE,1,FALSE,6.761414,24,Male,0.001392709
1,3,3,39,Both,FALSE,0,3.700012,6.54187,1.461426,0.01023371,0.006922969,0.004108037,0.6868896,TRUE,1,FALSE,6.516052,24,Male,0.001191427
1,3,4,40,Both,TRUE,0,3.822266,7.263184,2.12085,0.01154027,0.007291337,0.004507815,0.8115845,TRUE,1,FALSE,7.237671,24,Male,0.001837244
1,3,5,41,Both,TRUE,0,3.788879,7.408569,2.257446,0.01147719,0.007752849,0.004804252,0.7808838,TRUE,1,FALSE,7.38208,24,Male,0.001330734
1,3,6,42,Both,TRUE,0,3.622192,6.952942,1.838318,0.01143563,0.008193461,0.01400152,0.6069336,TRUE,1,FALSE,6.92749,24,Male,0.000779935
1,3,7,43,Both,TRUE,0,3.755554,7.728943,2.562927,0.02555336,0.01869955,0.01013114,0.7432861,TRUE,1,FALSE,7.704102,24,Male,0.004093035
1,3,8,44,Both,FALSE,0,3.93335,7.74231,2.444702,0.01811233,0.01407692,0.007550207,0.9129639,TRUE,1,FALSE,7.715698,24,Male,0.001683577
1,3,9,45,Both,FALSE,0,4.166626,8.294434,2.658875,0.01316941,0.01038362,0.00361747,1.149902,TRUE,1,FALSE,8.269592,24,Male,0.000789556
1,3,10,46,Both,FALSE,0,3.722168,7.165039,2.039795,0.01280809,0.009049723,0.004258348,0.7086792,TRUE,1,FALSE,7.139526,24,Male,0.001313555
1,3,11,47,Both,TRUE,0,3.900024,7.195557,1.754211,0.02517114,0.01608323,0.01862356,0.8900757,TRUE,1,FALSE,7.1698,24,Male,0.003201515
1,4,0,48,NoFeedback,FALSE,0,3.877808,9.116394,3.553345,0.02481391,0.0225383,0.01014219,0.8565674,TRUE,1,FALSE,9.094421,24,Male,0.001175171
1,4,1,49,NoFeedback,TRUE,2,0.8555908,7.07135,2.10199,0.004449486,0.002132828,0.02379211,-2.129578,TRUE,1,FALSE,7.045959,24,Male,0.001158329
1,4,2,50,NoFeedback,FALSE,0,4.044495,7.2901,1.893372,0.01105499,0.007401316,0.004613048,1.02887,TRUE,1,FALSE,7.265137,24,Male,0.001151454
1,4,3,51,NoFeedback,TRUE,2,0.4666138,7.407654,1.974426,0.005298596,0.003507793,0.02293525,-2.455627,TRUE,1,FALSE,7.38269,24,Male,0.001181007
1,4,4,52,NoFeedback,TRUE,0,3.688904,7.174561,2.200012,0.01336375,0.01013453,0.009092618,0.6687012,TRUE,1,FALSE,7.150024,24,Male,0.001534767
1,4,5,53,NoFeedback,FALSE,0,3.755554,7.074036,1.892212,0.02198128,0.01688144,0.007623998,0.7387085,TRUE,1,FALSE,7.049133,24,Male,0.003065726
1,4,6,54,NoFeedback,FALSE,0,3.744385,6.919678,1.706665,0.02867044,0.02157658,0.01198263,0.7306519,TRUE,1,FALSE,6.894775,24,Male,0.005767051
1,4,7,55,NoFeedback,TRUE,0,3.788879,7.074768,1.786499,0.003492339,0.003115015,0.001669595,0.7780151,TRUE,1,FALSE,7.049622,24,Male,0.00025155
1,4,8,56,NoFeedback,FALSE,0,3.733337,6.986328,1.878113,0.01039772,0.008533505,0.004631832,0.7138672,TRUE,1,FALSE,6.960327,24,Male,0.000966331
1,4,9,57,NoFeedback,TRUE,0,3.766663,7.029297,1.825989,0.009447891,0.008340514,0.003633818,0.7510986,TRUE,1,FALSE,7.003418,24,Male,0.000458035
1,4,10,58,NoFeedback,FALSE,0,3.622253,6.819641,1.861389,0.01517265,0.01062222,0.00191398,0.6095581,TRUE,1,FALSE,6.794617,24,Male,0.001614347
1,4,11,59,NoFeedback,TRUE,0,3.877808,8.074829,2.865295,0.01791228,0.01369436,0.00590375,0.8567505,TRUE,1,FALSE,8.050537,24,Male,0.002011256
1,5,0,60,Visual,TRUE,2,4.288879,8.173523,2.395813,0.01165528,0.00851621,0.01045823,1.352417,TRUE,1,FALSE,8.150513,24,Male,0.001459612
1,5,1,61,Visual,TRUE,0,3.644409,7.4646,2.465942,0.01598843,0.01416523,0.005824761,0.6343994,TRUE,1,FALSE,7.439941,24,Male,0.000827688
1,5,2,62,Visual,FALSE,0,3.633423,7.818115,2.735352,0.02177277,0.01725368,0.007945239,0.6158447,TRUE,1,FALSE,7.793457,24,Male,0.002178595
1,5,3,63,Visual,FALSE,0,3.666626,7.341064,2.184082,0.01583276,0.01131403,0.003702297,0.6518555,TRUE,1,FALSE,7.317139,24,Male,0.002342221
1,5,4,64,Visual,TRUE,0,3.77771,7.263306,2.14209,0.017966,0.01545556,0.006376371,0.7658691,TRUE,1,FALSE,7.237183,24,Male,0.001400816
1,5,5,65,Visual,FALSE,0,3.855591,7.230347,1.978394,0.01672079,0.01101517,0.003570495,0.8369141,TRUE,1,FALSE,7.204468,24,Male,0.002524166
1,5,6,66,Visual,TRUE,0,3.577759,7.163818,2.137085,0.01557178,0.01135977,0.003850115,0.5617676,TRUE,1,FALSE,7.138306,24,Male,0.001964013
1,5,7,67,Visual,FALSE,1,3.822144,7.529419,1.951294,0.0248996,0.02055609,0.01324891,1.275391,TRUE,1,FALSE,7.505127,24,Male,0.004436245
1,5,8,68,Visual,FALSE,0,3.65564,6.87561,1.843872,0.01433325,0.01189506,0.002935951,0.644165,TRUE,1,FALSE,6.850952,24,Male,0.00135078
1,5,9,69,Visual,FALSE,0,3.622192,7.285889,2.146973,0.01684817,0.01326891,0.004384967,0.6046143,TRUE,1,FALSE,7.260254,24,Male,0.001110267
1,5,10,70,Visual,TRUE,0,3.688843,7.484985,2.438354,0.01811729,0.01287781,0.005419806,0.6739502,TRUE,1,FALSE,7.459229,24,Male,0.002103192
1,5,11,71,Visual,TRUE,0,3.655518,7.174561,2.052612,0.01218963,0.007484431,0.003620854,0.6437988,TRUE,1,FALSE,7.149048,24,Male,0.001441536
1,6,0,72,Electrotactile,FALSE,0,3.611206,6.452393,1.460327,0.01733213,0.01385762,0.005897193,0.595459,TRUE,1,FALSE,6.428955,24,Male,0.00109992
1,6,1,73,Electrotactile,FALSE,0,3.633423,7.474487,2.484985,0.01932152,0.01391912,0.005878926,0.6207275,TRUE,1,FALSE,7.449829,24,Male,0.002462512
1,6,2,74,Electrotactile,TRUE,0,3.688843,7.496948,2.410889,0.02552836,0.0167569,0.007308539,0.668457,TRUE,1,FALSE,7.471558,24,Male,0.002596886
1,6,3,75,Electrotactile,TRUE,0,3.577759,7.186523,2.135864,0.02652758,0.01717095,0.008325621,0.5606689,TRUE,1,FALSE,7.161987,24,Male,0.002958295
1,6,4,76,Electrotactile,FALSE,0,3.611084,6.752197,1.705933,0.01724025,0.0122117,0.006186563,0.5955811,TRUE,1,FALSE,6.726074,24,Male,0.002120055
1,6,5,77,Electrotactile,FALSE,0,3.477783,6.81897,1.909302,0.0133311,0.01008179,0.004485244,0.4776611,TRUE,1,FALSE,6.792725,24,Male,0.003626184
1,6,6,78,Electrotactile,FALSE,0,3.588867,6.719604,1.600586,0.01717786,0.01456603,0.003326148,0.5686035,TRUE,1,FALSE,6.69458,24,Male,0.001904908
1,6,7,79,Electrotactile,TRUE,0,3.56665,7.140869,2.04834,0.003853263,0.003485816,0.00620883,0.5501709,TRUE,1,FALSE,7.116089,24,Male,0.000413353
1,6,8,80,Electrotactile,TRUE,0,3.666748,7.986694,2.906128,0.02239923,0.01850779,0.007013675,0.6535645,TRUE,1,FALSE,7.961548,24,Male,0.002337927
1,6,9,81,Electrotactile,TRUE,0,3.622314,7.474365,2.421875,0.02271617,0.01331406,0.005240402,0.6018066,TRUE,1,FALSE,7.449219,24,Male,0.004045916
1,6,10,82,Electrotactile,TRUE,0,3.622192,7.572632,2.546997,0.01709436,0.01454614,0.008392085,0.6046143,TRUE,1,FALSE,7.549561,24,Male,0.00116459
1,6,11,83,Electrotactile,FALSE,0,3.644531,8.008667,2.882324,0.0197872,0.01583789,0.007135988,0.6401367,TRUE,1,FALSE,7.984497,24,Male,0.002146426
1,7,0,84,Both,TRUE,0,3.511108,7.584961,2.479736,0.0218605,0.01603507,0.005635083,0.4931641,TRUE,1,FALSE,7.560913,24,Male,0.002719305
1,7,1,85,Both,TRUE,0,3.577759,6.487061,1.594238,0.009711783,0.00561285,0.006670319,0.5629883,TRUE,1,FALSE,6.461792,24,Male,0.001177874
1,7,2,86,Both,TRUE,0,3.766724,7.26355,2.141602,0.01291956,0.00976012,0.005378443,0.7553711,TRUE,1,FALSE,7.23999,24,Male,0.00184935
1,7,3,87,Both,FALSE,0,3.633301,7.296753,2.177856,0.01115431,0.007997997,0.003808934,0.6140137,TRUE,1,FALSE,7.272461,24,Male,0.000872969
1,7,4,88,Both,TRUE,4,3.011108,7.086548,2.080933,0.006123839,0.002572265,0.01629005,0.4499512,TRUE,1,FALSE,7.05896,24,Male,0.001207486
1,7,5,89,Both,FALSE,0,3.855469,7.496216,2.283691,0.0112861,0.009304577,0.005605753,0.8409424,TRUE,1,FALSE,7.471558,24,Male,0.001051888
1,7,6,90,Both,FALSE,0,3.788818,7.474243,2.32019,0.01417205,0.01160737,0.003327755,0.7781982,TRUE,1,FALSE,7.449341,24,Male,0.001450271
1,7,7,91,Both,TRUE,0,3.955566,7.307861,1.801514,0.01627629,0.009511812,0.02102358,0.9477539,TRUE,1,FALSE,7.281128,24,Male,0.003599672
1,7,8,92,Both,TRUE,1,1.577759,7.585449,2.527466,0.009203608,0.005474783,0.02171839,-1.4375,TRUE,1,FALSE,7.561768,24,Male,0.002534165
1,7,9,93,Both,FALSE,0,4.011108,8.841064,3.196533,0.01760419,0.01477562,0.004586687,0.9995117,TRUE,1,FALSE,8.816528,24,Male,0.000873832
1,7,10,94,Both,FALSE,0,3.611084,7.862915,2.82373,0.01304888,0.009811644,0.004409742,0.5925293,TRUE,1,FALSE,7.839111,24,Male,0.001207297
1,7,11,95,Both,FALSE,0,3.655518,7.954102,2.937378,0.01546217,0.01089618,0.004177212,0.6401367,TRUE,1,FALSE,7.928711,24,Male,0.00208541
